DateTime,Name,Country,Volatility,Actual,Previous,Consensus
04/17/2018 12:30:00,Foreign portfolio investment in Canadian securities,Canada,1,3.960,5.680,7.240
04/17/2018 12:55:00,Redbook index (YoY),United States,1,3.000,2.900,
04/17/2018 12:55:00,Redbook index (MoM),United States,1,0.500,0.300,
04/17/2018 13:15:00,FOMC Member Williams speech,United States,2,,,
04/17/2018 13:15:00,Industrial Production (MoM),United States,2,0.500,1.100,0.400
04/17/2018 13:15:00,Capacity Utilization,United States,2,78.000,78.100,77.900
04/17/2018 14:00:00,Fed's Quarles speech,United States,2,,,
04/17/2018 14:30:00,GDT Price Index,New Zealand,2,2.700,-0.600,
04/17/2018 15:00:00,FOMC Member Harker Speech,United States,2,,,
04/17/2018 15:30:00,4-Week Bill Auction,United States,1,1.630,1.620,
04/17/2018 17:10:00,Fed's Evans Speech,United States,1,,,
04/17/2018 20:30:00,API Weekly Crude Oil Stock,United States,1,-1.047,1.758,0.625
04/17/2018 21:40:00,FOMC Member Bostic speech,United States,2,,,
04/17/2018 23:50:00,Adjusted Merchandise Trade Balance,Japan,2,119.200,-201.500,-98.500
04/17/2018 23:50:00,Merchandise Trade Balance Total,Japan,2,797.300,3.400,498.300
04/17/2018 23:50:00,Imports (YoY),Japan,2,-0.600,16.500,5.400
04/17/2018 23:50:00,Exports (YoY),Japan,2,2.100,1.800,4.700
04/18/2018 00:00:00,Eurogroup meeting,European Monetary Union,2,,,
04/18/2018 00:30:00,Westpac Leading Index (MoM),Australia,1,-0.200,0.300,
04/18/2018 01:30:00,"House Price Index ",China,1,4.900,5.200,
04/18/2018 08:00:00,Industrial Orders s.a (MoM),Italy,1,-0.600,-4.500,
04/18/2018 08:00:00,Industrial Sales s.a. (MoM),Italy,1,0.500,-2.800,
04/18/2018 08:00:00,Industrial Orders n.s.a (YoY),Italy,1,3.400,9.600,
04/18/2018 08:00:00,Industrial Sales n.s.a. (YoY),Italy,1,3.400,5.300,
04/18/2018 08:30:00,Retail Price Index (YoY),United Kingdom,2,3.300,3.600,3.600
04/18/2018 08:30:00,Retail Price Index (MoM),United Kingdom,2,0.100,0.800,0.300
04/18/2018 08:30:00,DCLG House Price Index (YoY),United Kingdom,1,4.400,4.900,4.800
04/18/2018 08:30:00,"PPI Core Output (YoY) n.s.a ",United Kingdom,1,2.200,2.400,2.200
04/18/2018 08:30:00,Producer Price Index - Output (MoM) n.s.a,United Kingdom,1,0.200,0.000,0.200
04/18/2018 08:30:00,Producer Price Index - Output (YoY) n.s.a,United Kingdom,1,2.400,2.600,2.300
04/18/2018 08:30:00,PPI Core Output (MoM) n.s.a,United Kingdom,1,0.100,0.200,0.200
04/18/2018 08:30:00,Producer Price Index - Input (YoY) n.s.a,United Kingdom,2,4.200,3.400,4.100
04/18/2018 08:30:00,Producer Price Index - Input (MoM) n.s.a,United Kingdom,2,-0.100,-1.100,0.300
04/18/2018 08:30:00,Consumer Price Index (MoM),United Kingdom,2,0.100,0.400,0.300
04/18/2018 08:30:00,Core Consumer Price Index (YoY),United Kingdom,3,2.300,2.400,2.500
04/18/2018 08:30:00,Consumer Price Index (YoY),United Kingdom,3,2.500,2.700,2.700
04/18/2018 09:00:00,Consumer Price Index - Core (MoM),European Monetary Union,2,1.400,0.400,1.400
04/18/2018 09:00:00,Consumer Price Index (YoY),European Monetary Union,3,1.300,1.400,1.400
04/18/2018 09:00:00,Consumer Price Index - Core (YoY),European Monetary Union,3,1.000,1.000,1.000
04/18/2018 09:00:00,Consumer Price Index (MoM),European Monetary Union,2,1.000,0.200,1.000
04/18/2018 09:00:00,Construction Output w.d.a (YoY),European Monetary Union,1,0.400,3.700,2.300
04/18/2018 09:00:00,Construction Output  s.a (MoM),European Monetary Union,1,-0.500,-2.200,0.200
04/18/2018 09:50:13,10-y Bond Auction,Germany,2,0.510,0.600,
04/18/2018 11:00:00,MBA Mortgage Applications,United States,1,4.900,-1.900,
04/18/2018 12:30:00,Fed's William Dudley speech,United States,2,,,
04/18/2018 14:00:00,Bank of Canada Monetary Policy Report,Canada,3,,,
04/18/2018 14:00:00,BoC Rate Statement,Canada,3,,,
04/18/2018 14:00:00,BoC Interest Rate Decision,Canada,3,1.250,1.250,1.250
04/18/2018 14:30:00,EIA Crude Oil Stocks change,United States,1,-1.071,3.306,-1.429
04/18/2018 15:15:00,BoC Press Conference,Canada,3,,,
04/18/2018 18:00:00,Fed's Beige Book,United States,2,,,
04/18/2018 19:15:00,Fed's William Dudley speech,United States,2,,,
04/18/2018 20:15:00,Fed's Quarles speech,United States,2,,,
04/18/2018 22:45:00,Consumer Price Index (QoQ),New Zealand,3,0.500,0.100,0.500
04/18/2018 22:45:00,Consumer Price Index (YoY),New Zealand,2,1.100,1.600,1.100
04/18/2018 23:50:00,Foreign bond investment,Japan,1,797.600,-609.400,
04/18/2018 23:50:00,Foreign investment in Japan stocks,Japan,1,308.300,332.900,
04/19/2018 00:00:00,EcoFin Meeting,European Monetary Union,2,,,
04/19/2018 01:30:00,National Australia Bank's Business Confidence (QoQ),Australia,2,7.000,6.000,
04/19/2018 01:30:00,Employment Change s.a.,Australia,3,4.900,17.500,21.000
04/19/2018 01:30:00,Part-time employment,Australia,1,24.800,-47.400,
04/19/2018 01:30:00,Fulltime employment,Australia,1,-19.900,64.900,
04/19/2018 01:30:00,Unemployment Rate s.a.,Australia,3,5.500,5.600,5.500
04/19/2018 01:30:00,Participation Rate,Australia,2,65.500,65.700,65.700
04/19/2018 04:00:00,Vehicle Production (YoY),Japan,1,0.200,-0.100,
04/19/2018 08:00:00,Current Account n.s.a,European Monetary Union,1,22.700,12.800,
04/19/2018 08:00:00,Current Account s.a,European Monetary Union,1,35.100,37.600,32.300
04/19/2018 08:30:00,Retail Sales ex-Fuel (MoM),United Kingdom,2,-0.500,0.600,-0.400
04/19/2018 08:30:00,Retail Sales ex-Fuel (YoY),United Kingdom,2,1.100,1.100,1.400
04/19/2018 08:30:00,Retail Sales (YoY),United Kingdom,2,1.100,1.500,2.000
04/19/2018 08:30:00,Retail Sales (MoM),United Kingdom,2,-1.200,0.800,-0.500
04/19/2018 08:57:12,10-y Obligaciones Auction,Spain,1,1.235,1.148,
04/19/2018 08:57:24,5-y Bond Auction,Spain,1,0.194,0.294,
04/19/2018 09:41:07,10-y Bond Auction,United Kingdom,1,1.600,1.580,
04/19/2018 12:00:00,FOMC Member Brainard Speech,United States,2,,,
04/19/2018 12:30:00,Continuing Jobless Claims,United States,2,1.863,1.871,1.848
04/19/2018 12:30:00,Initial Jobless Claims,United States,2,232.000,233.000,230.000
04/19/2018 12:30:00,ADP Employment Change,Canada,1,42.800,32.700,
04/19/2018 12:30:00,Philadelphia Fed Manufacturing Survey,United States,2,23.200,22.300,20.100
04/19/2018 13:30:00,Fed's Quarles speech,United States,2,,,
04/19/2018 14:30:00,EIA Natural Gas Storage change,United States,1,-36.000,-19.000,-23.000
04/19/2018 16:30:00,MPC Member Cunliffe Speech,United Kingdom,2,,,
04/19/2018 22:45:00,FOMC Member Mester speech,United States,2,,,
04/19/2018 23:30:00,"National CPI Ex Food, Energy (YoY)",Japan,2,0.500,0.500,0.500
04/19/2018 23:30:00,National Consumer Price Index (YoY),Japan,2,1.100,1.500,1.100
04/19/2018 23:30:00,National CPI Ex-Fresh Food (YoY),Japan,2,0.900,1.000,0.900
04/20/2018 00:00:00,IMF Meeting,European Monetary Union,2,,,
04/20/2018 00:00:00,OPEC meeting,United States,2,,,
04/20/2018 04:30:00,Tertiary Industry Index (MoM),Japan,1,0.000,-0.600,0.100
04/20/2018 06:00:00,Producer Price Index (MoM),Germany,1,0.100,-0.100,0.200
04/20/2018 06:00:00,Producer Price Index (YoY),Germany,1,1.900,1.800,2.000
04/20/2018 09:30:00,MPC Member Saunders Speech,United Kingdom,2,,,
04/20/2018 11:30:00,German Buba President Weidmann speech,Germany,2,,,
04/20/2018 12:30:00,Retail Sales (MoM),Canada,3,0.400,0.300,0.300
04/20/2018 12:30:00,Retail Sales ex Autos (MoM),Canada,2,0.000,0.900,0.300
04/20/2018 12:30:00,Consumer Price Index - Core (MoM),Canada,2,0.000,0.200,
04/20/2018 12:30:00,Consumer Price Index (YoY),Canada,2,2.300,2.200,2.400
04/20/2018 12:30:00,Bank of Canada Consumer Price Index Core (YoY),Canada,3,1.400,1.500,1.500
04/20/2018 12:30:00,Bank of Canada Consumer Price Index Core (MoM),Canada,2,0.200,0.700,0.200
04/20/2018 12:30:00,Consumer Price Index (MoM),Canada,2,0.300,0.600,0.400
04/20/2018 13:40:00,Fed's Evans Speech,United States,1,,,
04/20/2018 14:00:00,Consumer Confidence,European Monetary Union,1,0.400,0.100,-0.200
04/20/2018 15:15:00,FOMC Member Williams speech,United States,2,,,
04/20/2018 17:00:00,Baker Hughes US Oil Rig Count,United States,2,820.000,815.000,
04/20/2018 19:30:00,CFTC Oil NC net positions,United States,1,728.100,707.100,
04/20/2018 19:30:00,CFTC GBP NC net positions,United Kingdom,1,47.700,43.000,
04/20/2018 19:30:00,CFTC Gold NC net positions,United States,1,163.100,155.400,
04/20/2018 19:30:00,CFTC JPY NC net positions,Japan,1,2.600,2.800,
04/20/2018 19:30:00,CFTC USD NC net positions,United States,1,-10.500,-10.700,
04/20/2018 19:30:00,CFTC AUD NC net positions,Australia,1,-10.200,-2.800,
04/20/2018 19:30:00,CFTC EUR NC net positions,European Monetary Union,1,151.500,147.500,
04/21/2018 00:00:00,IMF Meeting,European Monetary Union,2,,,
04/22/2018 00:00:00,IMF Meeting,European Monetary Union,2,,,
04/23/2018 00:30:00,Nikkei Manufacturing PMI,Japan,1,53.300,53.100,52.600
04/23/2018 03:00:00,Credit Card Spending (YoY),New Zealand,1,7.200,7.000,
04/23/2018 07:00:00,Markit Manufacturing PMI,France,1,53.400,53.700,53.500
04/23/2018 07:00:00,Markit PMI Composite,France,1,56.900,56.300,55.900
04/23/2018 07:00:00,Markit Services PMI,France,1,57.400,56.900,56.500
04/23/2018 07:30:00,Markit Manufacturing PMI,Germany,2,58.100,58.200,57.500
04/23/2018 07:30:00,Markit Services PMI,Germany,2,54.100,53.900,53.700
04/23/2018 07:30:00,Markit PMI Composite,Germany,2,55.300,55.100,54.800
04/23/2018 08:00:00,Markit Manufacturing PMI,European Monetary Union,2,56.000,56.600,56.100
04/23/2018 08:00:00,Markit Services PMI,European Monetary Union,2,55.000,54.900,54.600
04/23/2018 08:00:00,Markit PMI Composite,European Monetary Union,2,55.200,55.200,54.900
04/23/2018 10:00:00,German Buba Monthly Report,Germany,1,,,
04/23/2018 12:30:00,"Chicago Fed National Activity Index ",United States,2,0.100,0.880,0.270
04/23/2018 12:30:00,Wholesale Sales (MoM),Canada,1,-0.800,0.100,0.500
04/23/2018 13:45:00,Markit Manufacturing PMI,United States,1,56.500,55.600,55.000
04/23/2018 13:45:00,Markit PMI Composite,United States,2,54.800,54.200,55.300
04/23/2018 13:45:00,Markit Services PMI,United States,2,54.400,54.000,54.000
04/23/2018 14:00:00,Existing Home Sales (MoM),United States,2,5.600,5.540,5.550
04/23/2018 14:00:00,Existing Home Sales Change (MoM),United States,1,1.100,3.000,0.200
04/23/2018 14:00:00,ECB Cœuré Speech,European Monetary Union,2,,,
04/23/2018 15:30:00,3-Month Bill Auction,United States,1,1.830,1.760,
04/23/2018 15:30:00,6-Month Bill Auction,United States,1,1.985,1.945,
04/23/2018 19:30:00,BoC Governor Poloz Speech,Canada,3,,,
04/23/2018 22:00:00,RBA Assistant Governor Kent Speech,Australia,2,,,
04/23/2018 22:45:00,Visitor Arrivals (YoY),New Zealand,1,13.000,11.400,
04/23/2018 23:50:00,Corporate Service Price (YoY),Japan,1,0.500,0.600,0.500
04/24/2018 01:30:00,RBA trimmed mean CPI (QoQ),Australia,3,0.500,0.400,0.500
04/24/2018 01:30:00,Consumer Price Index (YoY),Australia,2,1.900,1.900,2.000
04/24/2018 01:30:00,RBA trimmed mean CPI (YoY),Australia,2,1.900,1.800,1.800
04/24/2018 01:30:00,Consumer Price Index (QoQ),Australia,3,0.400,0.600,0.500
04/24/2018 05:00:00,Coincident Index,Japan,1,116.100,115.600,117.500
04/24/2018 05:00:00,Leading Economic Index,Japan,2,106.000,105.800,105.800
04/24/2018 06:00:00,Trade Balance,Switzerland,1,1768.000,3138.000,3230.000
04/24/2018 06:00:00,Exports (MoM),Switzerland,1,19855.000,18577.000,
04/24/2018 06:00:00,Imports (MoM),Switzerland,1,18087.000,15439.000,
04/24/2018 06:45:00,Business Climate,France,1,109.000,111.000,110.000
04/24/2018 08:00:00,Business Confidence,Italy,1,107.700,109.100,108.700
04/24/2018 08:00:00,Consumer Confidence,Italy,1,117.100,117.500,116.900
04/24/2018 08:00:00,IFO - Current Assessment,Germany,2,105.700,125.900,106.000
04/24/2018 08:00:00,IFO - Expectations,Germany,2,98.700,104.400,99.500
04/24/2018 08:00:00,IFO - Business Climate,Germany,2,102.100,114.700,102.700
04/24/2018 08:30:00,Public Sector Net Borrowing,United Kingdom,2,-0.262,-0.272,1.600
04/24/2018 10:00:00,Trade Balance non-EU,Italy,1,3.830,1.990,
04/24/2018 10:00:00,CBI Industrial Trends Survey - Orders (MoM),United Kingdom,1,4.000,4.000,6.000
04/24/2018 12:55:00,Redbook index (YoY),United States,1,2.600,3.000,
04/24/2018 12:55:00,Redbook index (MoM),United States,1,0.300,0.500,
04/24/2018 13:00:00,S&P/Case-Shiller Home Price Indices (YoY),United States,2,6.800,6.400,6.300
04/24/2018 13:00:00,Housing Price Index (MoM),United States,2,0.600,0.800,0.500
04/24/2018 14:00:00,New Home Sales Change (MoM),United States,1,4.000,-0.600,1.900
04/24/2018 14:00:00,New Home Sales (MoM),United States,2,0.694,0.618,0.630
04/24/2018 14:00:00,Richmond Fed Manufacturing Index,United States,1,-3.000,15.000,16.000
04/24/2018 15:30:00,52-Week Bill auction,United States,1,2.200,2.070,
04/24/2018 15:30:00,4-Week Bill Auction,United States,1,1.680,1.630,
04/24/2018 17:00:00,2-Year Note Auction,United States,1,2.498,2.310,
04/24/2018 20:30:00,API Weekly Crude Oil Stock,United States,1,1.099,-1.047,
04/25/2018 00:00:00,ANZAC Day,New Zealand,0,,,
04/25/2018 00:00:00,ANZAC Day,Australia,0,,,
04/25/2018 00:00:00,Liberation Day,Italy,0,,,
04/25/2018 04:30:00,All Industry Activity Index (MoM),Japan,2,0.400,-1.800,0.400
04/25/2018 06:45:00,Consumer Confidence,France,1,101.000,100.000,100.000
04/25/2018 08:00:00,ZEW Survey - Expectations,Switzerland,2,7.200,16.700,
04/25/2018 11:00:00,MBA Mortgage Applications,United States,1,-0.200,4.900,
04/25/2018 14:30:00,EIA Crude Oil Stocks change,United States,1,2.170,-1.071,-2.043
04/25/2018 17:00:00,5-Year Note Auction,United States,1,2.837,2.612,
04/25/2018 20:15:00,BoC Governor Poloz Speech,Canada,3,,,
04/25/2018 23:50:00,Foreign investment in Japan stocks,Japan,1,480.400,308.300,
04/25/2018 23:50:00,Foreign bond investment,Japan,1,950.300,797.600,
04/26/2018 01:30:00,Import Price Index (QoQ),Australia,1,2.100,2.000,1.300
04/26/2018 01:30:00,Export Price Index (QoQ),Australia,1,4.900,2.800,4.100
04/26/2018 06:00:00,Gfk Consumer Confidence Survey,Germany,2,10.800,10.900,10.800
04/26/2018 07:00:00,Unemployment Survey,Spain,1,16.740,16.550,16.200
04/26/2018 08:30:00,BBA Mortgage Approvals,United Kingdom,1,37.567,38.120,37.100
04/26/2018 10:00:00,CBI Distributive Trades Survey - Realized (MoM),United Kingdom,1,-2.000,-8.000,5.000
04/26/2018 11:45:00,ECB Interest Rate Decision,European Monetary Union,3,0.000,0.000,0.000
04/26/2018 11:45:00,ECB Deposit Rate Decision,European Monetary Union,3,-0.400,-0.400,-0.400
04/26/2018 12:30:00,Continuing Jobless Claims,United States,2,1.837,1.863,1.850
04/26/2018 12:30:00,Initial Jobless Claims,United States,2,209.000,232.000,230.000
04/26/2018 12:30:00,Wholesale Inventories,United States,1,0.500,1.000,0.600
04/26/2018 12:30:00,ECB Monetary policy statement and press conference,European Monetary Union,3,,,
04/26/2018 12:30:00,Goods Trade Balance,United States,1,-68.040,-75.350,-74.800
04/26/2018 12:30:00,Durable Goods Orders ex Transportation,United States,2,0.000,1.200,0.500
04/26/2018 12:30:00,Durable Goods Orders,United States,2,2.600,3.100,1.600
04/26/2018 14:30:00,EIA Natural Gas Storage change,United States,1,-18.000,-36.000,-12.000
04/26/2018 15:00:00,Kansas Fed manufacturing activity,United States,1,33.000,20.000,17.000
04/26/2018 17:00:00,7-Year Note Auction,United States,1,2.952,2.720,
04/26/2018 22:05:00,Gfk Consumer Confidence,United Kingdom,2,-9.000,-7.000,-7.000
04/26/2018 22:45:00,Imports,New Zealand,2,4.940,4.240,4.850
04/26/2018 22:45:00,Trade Balance (YoY),New Zealand,2,-3.420,-3.020,-2.900
04/26/2018 22:45:00,Exports,New Zealand,2,4.850,4.460,4.980
04/26/2018 22:45:00,Trade Balance (MoM),New Zealand,2,-86.000,217.000,270.000
04/26/2018 23:30:00,Tokyo CPI ex Fresh Food (YoY),Japan,3,0.600,0.800,0.800
04/26/2018 23:30:00,Tokyo Consumer Price Index (YoY),Japan,2,0.500,1.000,0.800
04/26/2018 23:30:00,"Tokyo CPI ex Food, Energy (YoY)",Japan,2,0.300,0.500,0.500
04/26/2018 23:30:00,Unemployment Rate,Japan,2,2.500,2.500,2.500
04/26/2018 23:30:00,Jobs/applicants ratio,Japan,2,1.590,1.580,1.590
04/26/2018 23:50:00,Industrial Production (YoY),Japan,1,2.200,1.600,2.000
04/26/2018 23:50:00,Industrial Production (MoM),Japan,1,1.200,2.000,0.500
04/26/2018 23:50:00,Retail Trade (YoY),Japan,2,1.000,1.600,1.700
04/26/2018 23:50:00,Retail Trade s.a (MoM),Japan,2,-0.700,0.400,0.000
04/26/2018 23:50:00,Large Retailer's Sales,Japan,2,0.100,0.600,-0.500
04/27/2018 00:00:00,Eurogroup meeting,European Monetary Union,2,,,
04/27/2018 01:30:00,Producer Price Index (QoQ),Australia,1,0.500,0.600,0.400
04/27/2018 01:30:00,Producer Price Index (YoY),Australia,1,1.700,1.700,1.200
04/27/2018 02:00:00,"BoJ Monetary Policy Statement ",Japan,3,,,
04/27/2018 02:00:00,BoJ outlook report,Japan,2,,,
04/27/2018 03:05:14,BoJ Interest Rate Decision,Japan,3,-0.100,-0.100,-0.100
04/27/2018 05:00:00,Housing Starts (YoY),Japan,1,-8.300,-2.600,-5.400
04/27/2018 05:00:00,Construction Orders (YoY),Japan,1,-4.000,19.200,
04/27/2018 05:00:00,Annualized Housing Starts,Japan,1,0.895,0.926,0.930
04/27/2018 05:30:00,Gross Domestic Product (QoQ),France,1,0.300,0.700,0.400
04/27/2018 05:45:00,ECB's Mersch speech,European Monetary Union,2,,,
04/27/2018 06:00:00,Import Price Index (MoM),Germany,1,0.000,-0.600,0.100
04/27/2018 06:00:00,Import Price Index (YoY),Germany,1,-0.100,-0.600,0.000
04/27/2018 06:00:00,Nationwide Housing Prices n.s.a (YoY),United Kingdom,1,2.600,2.100,2.600
04/27/2018 06:00:00,Nationwide Housing Prices s.a (MoM),United Kingdom,1,0.200,-0.200,0.200
04/27/2018 06:30:00,BoJ Press Conference,Japan,3,,,
04/27/2018 06:45:00,Producer Prices (MoM),France,1,0.400,0.100,
04/27/2018 06:45:00,Consumer Spending (MoM),France,1,0.100,2.400,0.500
04/27/2018 06:45:00,ECB's Lautenschläger Speech,European Monetary Union,2,,,
04/27/2018 06:45:00,Consumer Price Index (EU norm) (YoY),France,2,1.800,1.700,1.700
04/27/2018 07:00:00,HICP (YoY),Spain,1,1.100,1.300,1.200
04/27/2018 07:00:00,Retail Sales (YoY),Spain,1,1.900,1.900,1.500
04/27/2018 07:00:00,Gross Domestic Product - Estimated (QoQ),Spain,1,0.700,0.700,0.700
04/27/2018 07:00:00,Gross Domestic Product - Estimated (YoY),Spain,1,2.900,3.100,3.000
04/27/2018 08:00:00,Producer Price Index (YoY),Italy,1,2.000,1.600,
04/27/2018 08:00:00,Producer Price Index (MoM),Italy,1,0.400,0.100,
04/27/2018 08:00:00,ECB's Mersch speech,European Monetary Union,2,,,
04/27/2018 08:00:00,Unemployment Rate s.a.,Germany,2,5.300,5.300,5.300
04/27/2018 08:00:00,Unemployment Change,Germany,2,-7.000,-19.000,-15.000
04/27/2018 08:00:00,SNB Chairman Jordan Speech,Switzerland,2,,,
04/27/2018 08:30:00,Gross Domestic Product (YoY),United Kingdom,2,1.200,1.400,1.400
04/27/2018 08:30:00,Gross Domestic Product (QoQ),United Kingdom,3,0.100,0.400,0.300
04/27/2018 08:30:00,Index of Services (3M/3M),United Kingdom,1,0.400,0.600,0.600
04/27/2018 09:00:00,Services Sentiment,European Monetary Union,1,14.900,16.300,15.800
04/27/2018 09:00:00,Consumer Confidence,European Monetary Union,1,0.400,0.400,-0.100
04/27/2018 09:00:00,Business Climate,European Monetary Union,2,1.350,1.340,1.270
04/27/2018 09:00:00,Economic Sentiment Indicator,European Monetary Union,1,112.700,112.600,112.000
04/27/2018 09:00:00,Industrial Confidence,European Monetary Union,1,7.100,6.400,5.800
04/27/2018 10:04:31,10-y Bond Auction,Italy,1,1.700,1.830,
04/27/2018 10:04:35,5-y Bond Auction,Italy,1,0.560,0.680,
04/27/2018 12:30:00,Gross Domestic Product Price Index,United States,2,2.000,2.300,2.200
04/27/2018 12:30:00,Gross Domestic Product Annualized,United States,3,2.300,2.900,2.000
04/27/2018 12:30:00,Employment cost index,United States,1,0.800,0.600,0.700
04/27/2018 12:30:00,Core Personal Consumption Expenditures (QoQ),United States,3,2.500,1.900,2.400
04/27/2018 12:30:00,Personal Consumption Expenditures Prices (QoQ),United States,2,2.700,2.700,2.600
04/27/2018 14:00:00,BOE's Governor Carney speech,United Kingdom,3,,,
04/27/2018 14:00:00,Michigan Consumer Sentiment Index,United States,1,98.800,97.800,98.000
04/27/2018 14:15:00,MPC Member Haldane Speech,United Kingdom,2,,,
04/27/2018 17:00:00,Baker Hughes US Oil Rig Count,United States,2,825.000,820.000,
04/27/2018 19:30:00,CFTC USD NC net positions,United States,1,211.000,-10.500,
04/27/2018 19:30:00,CFTC JPY NC net positions,Japan,1,0.600,2.600,
04/27/2018 19:30:00,CFTC Oil NC net positions,United States,1,712.400,728.100,
04/27/2018 19:30:00,CFTC Gold NC net positions,United States,1,136.600,163.100,
04/27/2018 19:30:00,CFTC GBP NC net positions,United Kingdom,1,37.400,47.700,
04/27/2018 19:30:00,CFTC AUD NC net positions,Australia,1,-3.400,-10.200,
04/27/2018 19:30:00,CFTC EUR NC net positions,European Monetary Union,1,130.600,151.500,
04/30/2018 00:00:00,Showa Day,Japan,0,,,
04/30/2018 00:00:00,EcoFin Meeting,European Monetary Union,2,,,
04/30/2018 00:00:00,Labour Day,China,0,,,
04/30/2018 01:00:00,NBS Manufacturing PMI,China,2,51.400,51.500,51.300
04/30/2018 01:00:00,Non-manufacturing PMI,China,2,54.800,54.600,55.100
04/30/2018 01:00:00,TD Securities Inflation (YoY),Australia,1,2.000,2.100,
04/30/2018 01:00:00,TD Securities Inflation (MoM),Australia,1,0.500,0.100,
04/30/2018 01:00:00,ANZ Activity Outlook,New Zealand,1,17.800,21.800,
04/30/2018 01:00:00,ANZ Business Confidence,New Zealand,1,-23.400,-20.000,
04/30/2018 01:15:00,HIA New Home Sales (MoM),Australia,2,-2.000,-0.700,
04/30/2018 01:30:00,Private Sector Credit (YoY),Australia,1,5.100,4.900,
04/30/2018 01:30:00,Private Sector Credit (MoM),Australia,1,0.500,0.400,0.400
04/30/2018 02:00:00,RBA's Governor Philip Lowe Speech,Australia,3,,,
04/30/2018 06:00:00,Retail Sales (YoY),Germany,1,1.300,1.300,1.000
04/30/2018 06:00:00,Retail Sales (MoM),Germany,2,-0.600,-0.700,0.800
04/30/2018 07:00:00,KOF Leading Indicator,Switzerland,2,105.300,106.000,105.500
04/30/2018 08:00:00,M3 Money Supply (3m),European Monetary Union,1,4.200,4.400,
04/30/2018 08:00:00,Private loans (YoY),European Monetary Union,1,3.000,2.900,2.900
04/30/2018 08:00:00,M3 Money Supply (YoY),European Monetary Union,1,3.700,4.200,4.100
04/30/2018 08:00:00,Current Account Balance,Spain,1,-0.450,-0.450,
04/30/2018 09:00:00,Consumer Price Index (MoM),Italy,1,0.100,0.300,0.200
04/30/2018 09:52:13,Consumer Price Index (EU Norm) (MoM),Italy,1,0.500,2.300,0.700
04/30/2018 09:52:20,Consumer Price Index (EU Norm) (YoY),Italy,1,0.600,0.900,0.700
04/30/2018 09:52:24,Consumer Price Index (YoY),Italy,1,0.500,0.800,0.700
04/30/2018 12:00:00,Consumer Price Index (YoY),Germany,1,1.600,1.600,1.600
04/30/2018 12:00:00,Consumer Price Index (MoM),Germany,1,0.000,0.400,0.000
04/30/2018 12:00:00,Harmonized Index of Consumer Prices (YoY),Germany,3,1.400,1.500,1.500
04/30/2018 12:00:00,Harmonized Index of Consumer Prices (MoM),Germany,1,-0.100,0.400,0.000
04/30/2018 12:30:00,Personal Consumption Expenditures - Price Index (YoY),United States,2,2.000,1.800,2.000
04/30/2018 12:30:00,Personal Income (MoM),United States,2,0.300,0.400,0.400
04/30/2018 12:30:00,Core Personal Consumption Expenditure - Price Index (MoM),United States,2,0.200,0.200,0.200
04/30/2018 12:30:00,Personal Spending,United States,2,0.400,0.200,0.400
04/30/2018 12:30:00,Core Personal Consumption Expenditure - Price Index (YoY),United States,3,1.900,1.600,1.900
04/30/2018 12:30:00,Personal Consumption Expenditures - Price Index (MoM),United States,2,0.000,0.200,0.100
04/30/2018 12:30:00,Industrial Product Price (MoM),Canada,1,0.800,0.100,0.700
04/30/2018 12:30:00,Raw Material Price Index,Canada,1,2.100,-0.300,0.600
04/30/2018 13:45:00,Chicago Purchasing Managers' Index,United States,2,57.600,57.400,57.900
04/30/2018 14:00:00,Pending Home Sales (YoY),United States,1,-4.400,-4.400,-0.100
04/30/2018 14:00:00,Pending Home Sales (MoM),United States,2,0.400,3.100,0.900
04/30/2018 14:30:00,Dallas Fed Manufacturing Business Index,United States,1,21.800,21.400,25.000
04/30/2018 15:30:00,3-Month Bill Auction,United States,1,1.835,1.830,
04/30/2018 15:30:00,6-Month Bill Auction,United States,1,1.990,1.985,
04/30/2018 22:45:00,Building Permits s.a. (MoM),New Zealand,2,14.700,5.700,
04/30/2018 23:30:00,AiG Performance of Mfg Index,Australia,2,58.300,63.100,
05/01/2018 00:00:00,"Labour Day ",France,0,,,
05/01/2018 00:00:00,Labour Day,Switzerland,0,,,
05/01/2018 00:00:00,"Labour Day ",Italy,0,,,
05/01/2018 00:00:00,Labour Day,Spain,0,,,
05/01/2018 00:00:00,Labour Day,China,0,,,
05/01/2018 00:01:00,Labour Day,Germany,0,,,
05/01/2018 00:30:00,Nikkei Manufacturing PMI,Japan,1,53.800,53.300,53.300
05/01/2018 04:30:00,RBA Interest Rate Decision,Australia,3,1.500,1.500,1.500
05/01/2018 04:30:00,RBA Rate Statement,Australia,3,,,
05/01/2018 05:00:00,Vehicle Sales (YoY),Japan,1,0.500,-4.900,
05/01/2018 06:30:00,RBA Commodity Index SDR (YoY),Australia,1,-1.400,-2.100,-4.200
05/01/2018 08:30:00,Markit Manufacturing PMI,United Kingdom,2,53.900,55.100,54.800
05/01/2018 08:30:00,Consumer Credit,United Kingdom,1,0.254,1.647,1.450
05/01/2018 08:30:00,Mortgage Approvals,United Kingdom,2,62.914,63.910,63.000
05/01/2018 08:30:00,M4 Money Supply (MoM),United Kingdom,1,-1.400,-0.300,0.200
05/01/2018 08:30:00,M4 Money Supply (YoY),United Kingdom,1,2.200,4.100,
